observed_utc,gw,source,team_abbr,opponent_abbr,status,formation,row,slot,player,short,kickoff_text
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MCI,SUN,predicted,4-2-3-1,4,9,Rayan Cherki,,Sunday 20 September 17:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MCI,SUN,predicted,4-2-3-1,4,10,Iliman Ndiaye,,Sunday 20 September 17:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MCI,SUN,predicted,4-2-3-1,5,11,Erling Haaland,,Sunday 20 September 17:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,SUN,MCI,predicted,4-2-3-1,1,1,Robin Roefs,,Sunday 20 September 17:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,SUN,MCI,predicted,4-2-3-1,2,2,Nordi Mukiele,,Sunday 20 September 17:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,SUN,MCI,predicted,4-2-3-1,2,3,Kevin Danso,,Sunday 20 September 17:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,SUN,MCI,predicted,4-2-3-1,2,4,Daniel Ballard,,Sunday 20 September 17:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,SUN,MCI,predicted,4-2-3-1,2,5,Dayann Methalie,,Sunday 20 September 17:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,SUN,MCI,predicted,4-2-3-1,3,6,Granit Xhaka,,Sunday 20 September 17:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,SUN,MCI,predicted,4-2-3-1,3,7,Noah Sadiki,,Sunday 20 September 17:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,SUN,MCI,predicted,4-2-3-1,4,8,Thomas Meunier,,Sunday 20 September 17:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,SUN,MCI,predicted,4-2-3-1,4,9,Enzo Le Fée,,Sunday 20 September 17:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,SUN,MCI,predicted,4-2-3-1,4,10,Nilson Angulo,,Sunday 20 September 17:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,SUN,MCI,predicted,4-2-3-1,5,11,Brian Brobbey,,Sunday 20 September 17:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,FUL,MUN,predicted,4-2-3-1,1,1,Bernd Leno,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,FUL,MUN,predicted,4-2-3-1,2,2,Timothy Castagne,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,FUL,MUN,predicted,4-2-3-1,2,3,David Affengruber,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,FUL,MUN,predicted,4-2-3-1,2,4,Calvin Bassey,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,FUL,MUN,predicted,4-2-3-1,2,5,Antonee Robinson,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,FUL,MUN,predicted,4-2-3-1,3,6,Sander Berge,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,FUL,MUN,predicted,4-2-3-1,3,7,Shea Charles,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,FUL,MUN,predicted,4-2-3-1,4,8,Oscar Bobb,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,FUL,MUN,predicted,4-2-3-1,4,9,Joshua King,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,FUL,MUN,predicted,4-2-3-1,4,10,Alex Iwobi,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,FUL,MUN,predicted,4-2-3-1,5,11,Gonzalo García,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,FUL,predicted,4-2-3-1,1,1,Senne Lammens,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,FUL,predicted,4-2-3-1,2,2,Diogo Dalot,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,FUL,predicted,4-2-3-1,2,3,Harry Maguire,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,FUL,predicted,4-2-3-1,2,4,Lisandro Martínez,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,FUL,predicted,4-2-3-1,2,5,Patrick Dorgu,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,FUL,predicted,4-2-3-1,3,6,Youri Tielemans,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,FUL,predicted,4-2-3-1,3,7,Kobbie Mainoo,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,FUL,predicted,4-2-3-1,4,8,Bryan Mbeumo,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,FUL,predicted,4-2-3-1,4,9,Bruno Fernandes,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,FUL,predicted,4-2-3-1,4,10,Marcus Rashford,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,FUL,predicted,4-2-3-1,5,11,Matheus Cunha,,Sunday 20 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,LEE,NEW,confirmed,,1,1,James Trafford,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,LEE,NEW,confirmed,,2,2,James Justin,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,LEE,NEW,confirmed,,2,3,Nico Elvedi,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,LEE,NEW,confirmed,,2,4,Tarik Muharemovic,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,LEE,NEW,confirmed,,3,5,Jayden Bogle,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,LEE,NEW,confirmed,,3,6,Anton Stach,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,LEE,NEW,confirmed,,3,7,Ethan Ampadu,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,LEE,NEW,confirmed,,3,8,Ao Tanaka,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,LEE,NEW,confirmed,,3,9,Gabriel Gudmundsson,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,LEE,NEW,confirmed,,4,10,D. Calvert-Lewin,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,LEE,NEW,confirmed,,4,11,Noah Okafor,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,NEW,LEE,confirmed,,1,1,Lukas Hornicek,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,NEW,LEE,confirmed,,2,2,Amar Dedic,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,NEW,LEE,confirmed,,2,3,Malick Thiaw,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,NEW,LEE,confirmed,,2,4,Sven Botman,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,NEW,LEE,confirmed,,2,5,Lewis Hall,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,NEW,LEE,confirmed,,3,6,Lewis Miley,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,NEW,LEE,confirmed,,3,7,Nico Gonzalez,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,NEW,LEE,confirmed,,4,8,Jacob Murphy,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,NEW,LEE,confirmed,,4,9,M. Fernandez-Pardo,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,NEW,LEE,confirmed,,4,10,Harvey Barnes,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,NEW,LEE,confirmed,,5,11,Yoane Wissa,,Monday 14 September 23:00
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,MCI,confirmed,,1,1,Senne Lammens,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,MCI,confirmed,,2,2,Diogo Dalot,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,MCI,confirmed,,2,3,Harry Maguire,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,MCI,confirmed,,2,4,Lisandro Martinez,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,MCI,confirmed,,2,5,Patrick Dorgu,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,MCI,confirmed,,3,6,Youri Tielemans,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,MCI,confirmed,,3,7,Kobbie Mainoo,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,MCI,confirmed,,4,8,Bryan Mbeumo,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,MCI,confirmed,,4,9,Bruno Fernandes,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,MCI,confirmed,,4,10,Marcus Rashford,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MUN,MCI,confirmed,,5,11,Matheus Cunha,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MCI,MUN,confirmed,,1,1,Gianluigi Donnarumma,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MCI,MUN,confirmed,,2,2,Matheus Nunes,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MCI,MUN,confirmed,,2,3,Marc Guehi,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MCI,MUN,confirmed,,2,4,Ruben Dias,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MCI,MUN,confirmed,,2,5,Josko Gvardiol,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MCI,MUN,confirmed,,3,6,Elliot Anderson,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MCI,MUN,confirmed,,4,7,Phil Foden,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MCI,MUN,confirmed,,4,8,Rayan Cherki,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MCI,MUN,confirmed,,4,9,Enzo Fernandez,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MCI,MUN,confirmed,,4,10,Antoine Semenyo,,Sunday 13 September 19:30
2026-09-16T05:09:27.680554+00:00,5,sportsgambler,MCI,MUN,confirmed,,5,11,Erling Haaland,,Sunday 13 September 19:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,TOT,AVL,predicted,4-2-3-1,1,1,Antonin Kinsky,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,TOT,AVL,predicted,4-2-3-1,2,2,Archie Gray,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,TOT,AVL,predicted,4-2-3-1,2,3,Jan Paul van Hecke,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,TOT,AVL,predicted,4-2-3-1,2,4,Micky van de Ven,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,TOT,AVL,predicted,4-2-3-1,2,5,Andrew Robertson,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,TOT,AVL,predicted,4-2-3-1,3,6,Rodrigo Bentancur,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,TOT,AVL,predicted,4-2-3-1,3,7,Sandro Tonali,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,TOT,AVL,predicted,4-2-3-1,4,8,Savio,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,TOT,AVL,predicted,4-2-3-1,4,9,Mateus Fernandes,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,TOT,AVL,predicted,4-2-3-1,4,10,Omar Marmoush,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,TOT,AVL,predicted,4-2-3-1,5,11,Dominic Solanke,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,AVL,TOT,predicted,4-2-3-1,1,1,Zion Suzuki,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,AVL,TOT,predicted,4-2-3-1,2,2,Aaron Wan-Bissaka,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,AVL,TOT,predicted,4-2-3-1,2,3,V. Nilsson Lindeloef,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,AVL,TOT,predicted,4-2-3-1,2,4,Tyrone Mings,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,AVL,TOT,predicted,4-2-3-1,2,5,Matteo Ruggeri,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,AVL,TOT,predicted,4-2-3-1,3,6,Boubacar Kamara,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,AVL,TOT,predicted,4-2-3-1,3,7,Ross Barkley,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,AVL,TOT,predicted,4-2-3-1,4,8,John McGinn,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,AVL,TOT,predicted,4-2-3-1,4,9,Emiliano Buendia,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,AVL,TOT,predicted,4-2-3-1,4,10,George Hemmings,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,AVL,TOT,predicted,4-2-3-1,5,11,Nicolas Jackson,,Saturday 19 September 07:30
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,BHA,ARS,predicted,4-2-3-1,1,1,Bart Verbruggen,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,BHA,ARS,predicted,4-2-3-1,2,2,Ferdi Kadioglu,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,BHA,ARS,predicted,4-2-3-1,2,3,Luka Vuskovic,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,BHA,ARS,predicted,4-2-3-1,2,4,Lewis Dunk,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,BHA,ARS,predicted,4-2-3-1,2,5,Olivier Boscagli,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,BHA,ARS,predicted,4-2-3-1,3,6,Pascal Gross,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,BHA,ARS,predicted,4-2-3-1,3,7,Yasin Ayari,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,BHA,ARS,predicted,4-2-3-1,4,8,Diego Gomez,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,BHA,ARS,predicted,4-2-3-1,4,9,M. Junior Yalcouye,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,BHA,ARS,predicted,4-2-3-1,4,10,Maxim De Cuyper,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,BHA,ARS,predicted,4-2-3-1,5,11,C. Kostoulas,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,ARS,BHA,predicted,4-2-3-1,1,1,David Raya,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,ARS,BHA,predicted,4-2-3-1,2,2,Jurrien Timber,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,ARS,BHA,predicted,4-2-3-1,2,3,Ezri Konsa,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,ARS,BHA,predicted,4-2-3-1,2,4,Gabriel,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,ARS,BHA,predicted,4-2-3-1,2,5,Riccardo Calafiori,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,ARS,BHA,predicted,4-2-3-1,3,6,Declan Rice,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,ARS,BHA,predicted,4-2-3-1,3,7,Myles Lewis-Skelly,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,ARS,BHA,predicted,4-2-3-1,4,8,Bukayo Saka,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,ARS,BHA,predicted,4-2-3-1,4,9,Martin Oedegaard,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,ARS,BHA,predicted,4-2-3-1,4,10,Christos Tzolis,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,ARS,BHA,predicted,4-2-3-1,5,11,Kai Havertz,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,EVE,IPS,predicted,4-1-4-1,1,1,Jordan Pickford,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,EVE,IPS,predicted,4-1-4-1,2,2,A. Maitland-Niles,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,EVE,IPS,predicted,4-1-4-1,2,3,James Tarkowski,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,EVE,IPS,predicted,4-1-4-1,2,4,Jarrad Branthwaite,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,EVE,IPS,predicted,4-1-4-1,2,5,Vitaliy Mykolenko,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,EVE,IPS,predicted,4-1-4-1,3,6,James Garner,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,EVE,IPS,predicted,4-1-4-1,4,7,Brennan Johnson,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,EVE,IPS,predicted,4-1-4-1,4,8,Harrison Armstrong,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,EVE,IPS,predicted,4-1-4-1,4,9,K. Dewsbury-Hall,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,EVE,IPS,predicted,4-1-4-1,4,10,Tyrique George,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,EVE,IPS,predicted,4-1-4-1,5,11,Thierno Barry,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,IPS,EVE,predicted,4-2-3-1,1,1,Kjell Scherpen,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,IPS,EVE,predicted,4-2-3-1,2,2,Dara O'Shea,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,IPS,EVE,predicted,4-2-3-1,2,3,Issa Diop,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,IPS,EVE,predicted,4-2-3-1,2,4,Jacob Greaves,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,IPS,EVE,predicted,4-2-3-1,2,5,Leif Davis,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,IPS,EVE,predicted,4-2-3-1,3,6,Sasa Lukic,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,IPS,EVE,predicted,4-2-3-1,3,7,Exequiel Palacios,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,IPS,EVE,predicted,4-2-3-1,4,8,Abdul Fatawu,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,IPS,EVE,predicted,4-2-3-1,4,9,Julio Enciso,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,IPS,EVE,predicted,4-2-3-1,4,10,Jack Clarke,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,IPS,EVE,predicted,4-2-3-1,5,11,Daizen Maeda,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,NEW,HUL,predicted,4-2-3-1,1,1,Lukas Hornicek,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,NEW,HUL,predicted,4-2-3-1,2,2,Amar Dedic,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,NEW,HUL,predicted,4-2-3-1,2,3,Malick Thiaw,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,NEW,HUL,predicted,4-2-3-1,2,4,Sven Botman,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,NEW,HUL,predicted,4-2-3-1,2,5,Lewis Hall,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,NEW,HUL,predicted,4-2-3-1,3,6,Lewis Miley,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,NEW,HUL,predicted,4-2-3-1,3,7,Aladji Bamba,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,NEW,HUL,predicted,4-2-3-1,4,8,Jacob Murphy,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,NEW,HUL,predicted,4-2-3-1,4,9,M. Fernandez-Pardo,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,NEW,HUL,predicted,4-2-3-1,4,10,Harvey Barnes,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,NEW,HUL,predicted,4-2-3-1,5,11,Yoane Wissa,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,HUL,NEW,predicted,3-4-3,1,1,K. Tzolakis,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,HUL,NEW,predicted,3-4-3,2,2,Semi Ajayi,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,HUL,NEW,predicted,3-4-3,2,3,John Egan,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,HUL,NEW,predicted,3-4-3,2,4,Lucas Herrington,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,HUL,NEW,predicted,3-4-3,3,5,Lewie Coyle,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,HUL,NEW,predicted,3-4-3,3,6,Matt Crooks,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,HUL,NEW,predicted,3-4-3,3,7,Regan Slater,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,HUL,NEW,predicted,3-4-3,3,8,Ryan Giles,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,HUL,NEW,predicted,3-4-3,4,9,Mohamed Belloumi,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,HUL,NEW,predicted,3-4-3,4,10,Oli McBurnie,,Saturday 19 September 10:00
2026-09-16T15:04:11.450281+00:00,5,sportsgambler,HUL,NEW,predicted,3-4-3,4,11,Elliot Stroud,,Saturday 19 September 10:00
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,NFO,COV,predicted,3-4-2-1,1,1,Matz Sels,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,NFO,COV,predicted,3-4-2-1,2,2,Ola Aina,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,NFO,COV,predicted,3-4-2-1,2,3,Ousmane Diomande,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,NFO,COV,predicted,3-4-2-1,2,4,Murillo,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,NFO,COV,predicted,3-4-2-1,3,5,Daniel Munoz,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,NFO,COV,predicted,3-4-2-1,3,6,James McAtee,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,NFO,COV,predicted,3-4-2-1,3,7,Xaver Schlager,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,NFO,COV,predicted,3-4-2-1,3,8,Neco Williams,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,NFO,COV,predicted,3-4-2-1,4,9,Dan Ndoye,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,NFO,COV,predicted,3-4-2-1,4,10,Morgan Gibbs-White,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,NFO,COV,predicted,3-4-2-1,5,11,Liam Delap,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,COV,NFO,predicted,3-4-3,1,1,Carl Rushworth,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,COV,NFO,predicted,3-4-3,2,2,Aurele Amenda,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,COV,NFO,predicted,3-4-3,2,3,Bobby Thomas,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,COV,NFO,predicted,3-4-3,2,4,Ethan Pinnock,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,COV,NFO,predicted,3-4-3,3,5,Milan van Ewijk,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,COV,NFO,predicted,3-4-3,3,6,Frank Onyeka,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,COV,NFO,predicted,3-4-3,3,7,Matt Grimes,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,COV,NFO,predicted,3-4-3,3,8,Jay Dasilva,,Saturday 19 September 12:30
2026-09-16T19:37:00.058139+00:00,5,sportsgambler,COV,NFO,predicted,3-4-3,4,9,Jack Rudoni,,Saturday 19 September 12:30
